X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ
11412929.0475658,-81790.11857522,613,PO1000005106,UNKNOWN,NIKMAT HALONA REKSA,SEBERIDA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.734713,102.524086,"-0.734713, 102.524086",102.524086,-0.734713,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified, 
-8164305.70608458,432577.372462274,614,PO1000005117,MANUELITA,ACEITES MANUELITA,ACEITES MANUELITA S.A. (YAGUARITO),RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,3.882933,-73.341206,"3.882933, -73.341206",-73.341206,3.882933,COL,Colombia,Meta,San Carlos de Guaroa,1-Fully Verified, 
11196400.8381068,80789.1860080249,615,PO1000005128,PTPN III,PERKEBUNAN NUSANTARA V,SEI ROKAN,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,0.7257222,100.57898,"0.7257222, 100.57898",100.57898,0.7257222,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, 
10944066.4917953,232051.236524679,616,PO1000005145,UNKNOWN,NAULI SAWIT,NAULI SAWIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.084092,98.312222,"2.084092, 98.312222",98.312222,2.084092,IDN,Indonesia,Sumatera Utara,Tapanuli Tengah,1-Fully Verified, 
12550920.8173507,-234986.248537697,617,PO1000005155,MAKIN,KATINGAN INDAH UTAMA,KABUAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.11044,112.74684,"-2.11044, 112.74684",112.74684,-2.11044,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,2-High Confidence, 
11218333.0041829,121234.22504862,618,PO1000005202,ANDIKA,ANDIKA PERMATA SAWIT LESTARI,ANDIKA PERMATA SAWIT LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.089,100.776,"1.089, 100.776",100.776,1.089,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, 
12465111.3010676,-251090.282714389,619,PO1000005203,ASTRA AGRO LESTARI,SURYAINDAH NUSANTARA PAGI,SURYA INDAH NUSANTARA PAGI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.255,111.976,"-2.255, 111.976",111.976,-2.255,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, 
11335317.4325432,-374647.60293603,620,PO1000005204,UNKNOWN,KENCANA KATARA KEWALA,KENCANA KETARA KEWALA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.363583,101.826889,"-3.363583, 101.826889",101.826889,-3.363583,IDN,Indonesia,Bengkulu,Bengkulu Utara,1-Fully Verified, 
12380059.7591973,52303.4923517816,621,PO1000005205,TIANJIN JULONG,GRAND MANDIRI UTAMA,SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.469845,111.211969,"0.469845, 111.211969",111.211969,0.469845,IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified, 
11472253.063245,-505189.640705254,622,PO1000005206,UNKNOWN,BENGKULU SAWIT LESTARI,BENGKULU SAWIT LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.533458,103.0570027,"-4.533458, 103.0570027",103.0570027,-4.533458,IDN,Indonesia,Bengkulu,Bengkulu Selatan,1-Fully Verified, 
13016254.0999851,449657.485754547,623,PO1000005208,FANGIONO AGRO PLANTATION (FAP AGRI),KARANG JUANG HIJAU LESTARI,KARANG JUANG HIJAU LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.036,116.927,"4.036, 116.927",116.927,4.036,IDN,Indonesia,Kalimantan Timur,Nunukan,1-Fully Verified, 
12471597.5538377,-243169.524474283,624,PO1000005210,MEDCO AGRO,CIPTATANI KUMAI SEJAHTERA,CIPTATANI KUMAI SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.1839,112.034267,"-2.1839, 112.034267",112.034267,-2.1839,IDN,Indonesia,Kalimantan Tengah,Seruyan,2-High Confidence, 
11051353.767993,367669.095742395,625,PO1000005212,UNKNOWN,PERKEBUNAN SUMATERA UTARA,TANJUNG KASAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.301,99.276,"3.301, 99.276",99.276,3.301,IDN,Indonesia,Sumatera Utara,Batu Bara,1-Fully Verified, 
11643582.475892,115364.229112323,626,PO1000005218,CILIANDRY ANKY ABADI,TIRTA MADU,TIRTA MADU,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.036278,104.596081,"1.036278, 104.596081",104.596081,1.036278,IDN,Indonesia,Kepulauan Riau,Bintan,1-Fully Verified, 
13028893.2036503,458381.945015592,627,PO1000005219,FANGIONO AGRO PLANTATION (FAP AGRI),TIRTAMADU SAWIT JAYA,TIRTAMADU SAWIT JAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.114175,117.040539,"4.114175, 117.040539",117.040539,4.114175,IDN,Indonesia,Kalimantan Timur,Nunukan,1-Fully Verified, 
15615675.5294988,-741493.973794859,628,PO1000005221,KORINDO,TUNAS SAWA ERMA,MITRA INDO CEMERLANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,-6.646,140.278,"-6.646, 140.278",140.278,-6.646,IDN,Indonesia,Papua,Boven Digoel,1-Fully Verified, 
12408715.7338368,-205995.785562574,629,PO1000005222,TRIPUTRA AGRO PERSADA,FIRST LAMANDAU TIMBER INTERNATIONAL,FIRST LAMANDAU TIMBER INTERNATIONAL,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.85017,111.46939,"-1.85017, 111.46939",111.46939,-1.85017,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified, 
-339895.808740771,590242.863244044,630,PO1000005223,SIFCA,PALMCI,PALMCI EHANIA,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.29469,-3.053336,"5.29469, -3.053336",-3.053336,5.29469,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, 
-533958.965721194,590624.98473069,631,PO1000005224,SIFCA,PALMCI,IROBO,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.298108,-4.796635,"5.298108, -4.796635",-4.796635,5.298108,CIV,Côte d'Ivoire,Lagunes,Grands Ponts,1-Fully verified, 
-825206.041914979,522042.809889893,632,PO1000005225,SIFCA,PALMCI,IBOKE,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.684363,-7.412952,"4.684363, -7.412952",-7.412952,4.684363,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,2-High Confidence, 
-836298.806533547,508778.981343737,633,PO1000005226,SIFCA,PALMCI,PALMCI BLIDOUBA,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.5656,-7.5126,"4.5656, -7.5126",-7.5126,4.5656,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,1-Fully Verified, 
12336927.2413776,124245.974882484,634,PO1000005246,HARN LEN CORPORATION BHD,MASRANTI PLANTATION SDN BHD,MASRANTI,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.11605,110.824503,"1.11605, 110.824503",110.824503,1.11605,MYS,Malaysia,Sarawak,Serian,2-High Confidence, 
11571502.6603254,224690.751185762,635,PO1000005256,KULIM (MALAYSIA) BERHAD,MAHAMURNI PLANTATIONS SDN BHD,PASIR PANJANG,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,2.018014,103.948577,"2.018014, 103.948577",103.948577,2.018014,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified, 
11269920.3486479,118045.585230501,636,PO1000005281,WILMAR,MURINI SAMSAM,MURINI SAM-SAM KANDIS,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.060361,101.239417,"1.060361, 101.239417",101.239417,1.060361,IDN,Indonesia,Riau,Bengkalis,1-Fully Verified, 
12548056.5668526,-174546.031235852,637,PO1000005302,BUMITAMA GUNAJAYA AGRO (BGA),KARYA MAKMUR BAHAGIA,BUKIT MAKMUR,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-1.567778,112.72111,"-1.567778, 112.72111",112.72111,-1.567778,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
11065754.1686415,1227526.88056101,638,PO1000005328,UNKNOWN,CHUMPORN PALM OIL INDUSTRY PUBLIC COMPANY LTD,CPP COMPANY LIMITED,RSPO Certified,"RSPO Certified, IP, MB",2021/07/14 00:00:00+00,10.959611,99.405361,"10.959611, 99.405361",99.405361,10.959611,THA,Thailand,Prachuap Khiri Khan,Bang Saphan Noi,1-Fully Verified, 
11020612.8906105,962505.525108498,639,PO1000005375,UNKNOWN,THAITALLOW AND OIL CO.LTD,THAITALLOW AND OIL CO.LTD (SITE 2),Not RSPO Certified, ,2021/07/14 00:00:00+00,8.6137028,98.99985,"8.6137028, 98.99985",98.99985,8.6137028,THA,Thailand,Surat Thani,Prasaeng,1-Fully Verified, 
11373256.3395199,-153379.643385413,640,PO1000005442,PTPN III,PERKEBUNAN NUSANTARA VI,RIMBU DUA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-1.3777,102.1677,"-1.3777, 102.1677",102.1677,-1.3777,IDN,Indonesia,Jambi,Tebo,1-Fully Verified, 
-211105.057825965,549266.335072112,641,PO1000005484,NORPALM GHANA LIMITED,NORPALM GHANA LIMITED,NGL FACTORY,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.928056,-1.896389,"4.928056, -1.896389",-1.896389,4.928056,GHA,Ghana,Western,Mpohor Wassa East,1-Fully Verified, 
13166107.2777944,604547.151954021,642,PO1000005521,GENTING PLANTATIONS,GENTING SDC SDN BHD,GENTING TANJUNG,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.422626,118.273154,"5.422626, 118.273154",118.273154,5.422626,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified,ASIATIC SRI TANJUNG
-9976136.17226136,1724650.35458652,643,PO1000005560,NATURACEITES S.A.,NATURACEITES S.A.,PANACTE,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,15.307381,-89.617156,"15.307381, -89.617156",-89.617156,15.307381,GTM,Guatemala,Izabal,El Estor,1-Fully Verified, 
11699354.0973769,-413016.798653933,644,PO1000005580,SAMPOERNA AGRO,SELAPAN JAYA,SELAPAN JAYA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-3.7076028,105.097086,"-3.7076028, 105.097086",105.097086,-3.7076028,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, 
11561722.4638228,1990368.47225844,645,PO1000005626,UNKNOWN,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,Not RSPO Certified, ,2021/07/14 00:00:00+00,17.59646,103.86072,"17.59646, 103.86072",103.86072,17.59646,THA,Thailand,Sakon Nakhon,Wanon Niwat,1-Fully Verified, 
13140455.704892,593007.277077828,646,PO1000005713,TSH RESOURCES,TSH PLANTATION MANAGEMENT SDN BHD,LAHAD DATU,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,5.3194167,118.042722,"5.3194167, 118.042722",118.042722,5.3194167,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, 
636079.570392765,684717.259989114,647,PO1000005719,SIAT,PRESCO PLC,PRESCO PLC,Not RSPO Certified, ,2021/07/14 00:00:00+00,6.139139,5.714,"6.139139, 5.714",5.714,6.139139,NGA,Nigeria,Edo,Ikpoba-Okha,1-Fully Verified, 
13173397.3686075,138395.011847485,648,PO1000005793,KUALA LUMPUR KEPONG (KLK),JABONTARA EKA KARSA,JABON,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.243126,118.338642,"1.243126, 118.338642",118.338642,1.243126,IDN,Indonesia,Kalimantan Timur,Berau,1-Fully Verified, 
10953064.8915141,418831.02216333,649,PO1000005803,KUALA LUMPUR KEPONG (KLK),LANGKAT NUSANTARA KEPONG,STABAT,RSPO Certified,"RSPO Certified, IP, MB",2021/07/14 00:00:00+00,3.759722,98.393056,"3.759722, 98.393056",98.393056,3.759722,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified, 
11057065.6823851,346697.047533721,650,PO1000005868,PTPN III,PERKEBUNAN NUSANTARA IV,DOLOK SINUMBAH,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,3.1129,99.327311,"3.1129, 99.327311",99.327311,3.1129,IDN,Indonesia,Sumatera Utara,Simalungun,1-Fully Verified, 
-8843761.80662087,-14002.3333970821,651,PO1000006106,UNKNOWN,ORGANIC SUPPLY S.A.,ORGANIC SUPPLY S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.125785,-79.444864,"-0.125785, -79.444864",-79.444864,-0.125785,ECU,Ecuador,Santo Domingo de los Tsachilas,Santo Domingo,2-High Confidence, 
-10257914.8578462,1647362.56715131,652,PO1000006136,GRUPO HAME,OLMECA,ATLÁNTIDA S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,14.636667,-92.148417,"14.636667, -92.148417",-92.148417,14.636667,GTM,Guatemala,San Marcos,Ayutla,1-Fully Verified, 
-10242061.0699259,1637992.18181977,653,PO1000006137,AGROAMERICA,AGROACEITE SA,EXTRACTORA AGROACEITE,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,14.555208,-92.006,"14.555208, -92.006",-92.006,14.555208,GTM,Guatemala,Quezaltenango,Coatepeque,1-Fully Verified, 
-10174431.3623233,1599312.43004517,654,PO1000006138,GRUPO HAME,SANTA ROSA S.A.,SANTA ROSA I,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,14.218639,-91.398472,"14.218639, -91.398472",-91.398472,14.218639,GTM,Guatemala,Escuintla,Tiquisate,1-Fully Verified, 
11356953.6000933,103277.830880134,655,PO1000006144,UNKNOWN,TEGUH KARSA WANALESTARI,BUNGA RAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.92772,102.02125,"0.92772, 102.02125",102.02125,0.92772,IDN,Indonesia,Riau,Siak,1-Fully Verified, 
13135520.5779066,87512.2218869787,656,PO1000006145,IJM PLANTATIONS BERHAD,INDONESIA PLANTATION SYNERGY,INDONESIA PLANTATION SYNERGY,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.786111,117.998389,"0.786111, 117.998389",117.998389,0.786111,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
11200036.4102247,87255.5618466278,657,PO1000006147,PTPN III,PERKEBUNAN NUSANTARA V,SEI INTAN,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,0.7838056,100.6116389,"0.7838056, 100.6116389",100.6116389,0.7838056,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, 
13069483.2956198,83694.5100290263,658,PO1000006150,BIMA PALMA,BIMA PALMA NUGRAHA,TEPIAN LANGSAT,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.751819,117.405166,"0.751819, 117.405166",117.405166,0.751819,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
11231768.6433325,73345.6986366814,659,PO1000006152,UNKNOWN,RIAU KAMPAR SAHABAT SEJATI,SUKARAMAI,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.6588611,100.8966944,"0.6588611, 100.8966944",100.8966944,0.6588611,IDN,Indonesia,Riau,Kampar,1-Fully Verified, 
11297265.3136443,72198.688134857,660,PO1000006153,UNKNOWN,PERSADA NUSA NABATI INDONESIA,PERSADA NUSA NABATI INDONESIA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.648558,101.485061,"0.648558, 101.485061",101.485061,0.648558,IDN,Indonesia,Riau,Pekanbaru,1-Fully Verified, 
12967607.4825084,46726.7742377215,661,PO1000006156,EAGLE HIGH PLANTATIONS,SAWIT SUKSES SEJAHTERA,SAWIT SUKSES SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.41975,116.49,"0.41975, 116.49",116.49,0.41975,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
11379041.8360954,611200.654265238,662,PO1000006158,BOUSTEAD PLANTATIONS BERHAD,BOUSTEAD PLANTATIONS BHD,LEPAN KABU KKS,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.482125,102.219672,"5.482125, 102.219672",102.219672,5.482125,MYS,Malaysia,Kelantan,Kuala Krai,1-Fully Verified, 
11282512.03021,36295.9158715177,663,PO1000006159,PTPN III,PERKEBUNAN NUSANTARA V,SUNGAI PAGAR,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,0.32605,101.35253,"0.32605, 101.35253",101.35253,0.32605,IDN,Indonesia,Riau,Kampar,1-Fully Verified, 
-423218.558919027,592637.473970528,664,PO1000006160,PALMAFRIQUE,PALMAFRIQUE,ELOKA,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.316109,-3.801837,"5.316109, -3.801837",-3.801837,5.316109,CIV,Côte d'Ivoire,Abidjan,Abidjan,1-Fully Verified, 
11070456.1926132,34073.9450153425,665,PO1000006161,SUPERVENTURE,USAHA SAWIT MANDIRI,USAHA SAWIT MANDIRI,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.30609,99.4476,"0.30609, 99.4476",99.4476,0.30609,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, 
-206996.478059767,550741.442556876,666,PO1000006165,B-BOVID GHANA,B-BOVID GHANA,B-BOVID,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.941258,-1.859481,"4.941258, -1.859481",-1.859481,4.941258,GHA,Ghana,Western,Mpohor Wassa East,1-Fully Verified, 
13145790.0235713,542741.105927863,667,PO1000006167,DITALI SDN BHD,WARIS SELESA SDN BHD,WARIS SELESA,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.869653,118.090641,"4.869653, 118.090641",118.090641,4.869653,MYS,Malaysia,Sabah,Kunak,1-Fully Verified, 
11355079.7591047,539037.252170204,668,PO1000006169,CHIN TECK PLANTATIONS BERHAD,CHIN TECK PLANTATIONS BERHAD,GUA MUSANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.8365,102.004417,"4.8365, 102.004417",102.004417,4.8365,MYS,Malaysia,Kelantan,Gua Musang,1-Fully Verified, 
11276428.4200381,-10870.3535384584,669,PO1000006173,ROYAL GOLDEN EAGLE,INTI INDOSAWIT SUBUR,TANJUNG PAUH,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.09765,101.29788,"-0.09765, 101.29788",101.29788,-0.09765,IDN,Indonesia,Riau,Kuantan Singingi,2-High Confidence, 
11394607.4178541,-45780.5336841886,670,PO1000006176,UNKNOWN,PERSADA AGRO SAWITA,PERSADA AGRO SAWITA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.41125,102.3595,"-0.41125, 102.3595",102.3595,-0.41125,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified, 
11363116.6923815,478334.319282049,671,PO1000006177,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,KECHAU A,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.292928,102.076614,"4.292928, 102.076614",102.076614,4.292928,MYS,Malaysia,Pahang,Lipis,1-Fully Verified, 
-8124227.90641173,475741.689438611,672,PO1000006178,INPARME S.A.,ALIANZA DEL HUMEA S.A.S.,ALIANZA DEL HUMEA S.A.S.,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.269703,-72.981181,"4.269703, -72.981181",-72.981181,4.269703,COL,Colombia,Meta,Cabuyaro,1-Fully Verified, 
12722437.4359853,448083.992319642,673,PO1000006180,SARAWAK OIL PALMS BERHAD,SARAWAK OIL PALMS BERHAD,TINBARAP,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.0219,114.2876,"4.0219, 114.2876",114.2876,4.0219,MYS,Malaysia,Sarawak,Marudi,1-Fully Verified, 
11406598.7534023,-51558.1836570705,674,PO1000006181,UNKNOWN,TALANG JERINJING SAWIT,TALANG JERINJING PALM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.46315,102.46722,"-0.46315, 102.46722",102.46722,-0.46315,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified, 
10925954.2540457,447099.177840705,675,PO1000006182,UNKNOWN,KARIMUN AROMATICS,KARIMUN AROMATICS,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.013075,98.149517,"4.013075, 98.149517",98.149517,4.013075,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified, 
11392993.2852376,-73695.1426004736,676,PO1000006184,INCASI RAYA (GUNAS),SUMATERA MAKMUR LESTARI,SUMATERA MAKMUR LESTARI*,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.662,102.345,"-0.662, 102.345",102.345,-0.662,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified, 
11287589.1897336,-100612.279160455,677,PO1000006186,SUPERVENTURE,KEMILAU PERMATA SAWIT,SIJUNJUNG,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.903778,101.3981389,"-0.903778, 101.3981389",101.3981389,-0.903778,IDN,Indonesia,Sumatera Barat,Sijunjung,1-Fully Verified, 
12989820.3295486,-112975.642649678,678,PO1000006188,GOODHOPE,AGRO INDOMAS,BUMI JAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.0148244,116.6895414,"-1.0148244, 116.6895414",116.6895414,-1.0148244,IDN,Indonesia,Kalimantan Timur,Penajam Paser Utara,1-Fully Verified, 
11331487.7081014,444133.416031277,679,PO1000006189,TIAN SIANG HOLDINGS SDN BHD,TIAN SIANG OILL MILL (PAHANG) SDN BHD,TIAN SIANG PAHANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.986498,101.792486,"3.986498, 101.792486",101.792486,3.986498,MYS,Malaysia,Pahang,Raub,1-Fully Verified, 
11265421.1487885,440681.12530379,680,PO1000006192,MHC PLANTATIONS BHD,ANSON OIL INDUSTRIES SDN BHD,ANSON OIL INDUSTRIES,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.95556,101.199,"3.95556, 101.199",101.199,3.95556,MYS,Malaysia,Perak,Hilir Perak,1-Fully Verified, 
11453525.0394683,415434.538085523,681,PO1000006194,KEMA DEVELOPMENT SDN BHD,KEMA DEVELOPMENT SDN BHD,KEMA DEVELOPMENT,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.729276,102.888766,"3.729276, 102.888766",102.888766,3.729276,MYS,Malaysia,Pahang,Kuantan,1-Fully Verified, 
-5356879.35524399,-132560.109008846,682,PO1000006195,UNKNOWN,DENDE DO PARA S A DENPASA,DENDE DO PARA SA DENPASA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.190722,-48.121666,"-1.190722, -48.121666",-48.121666,-1.190722,BRA,Brazil,Pará,Santo Antônio do Tauá,1-Fully Verified, 
12965899.7302002,-153769.485903687,683,PO1000006198,ASTRA AGRO LESTARI,SUKSES TANI NUSASUBUR,SUKSES TANI SUBUR,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.381201,116.474659,"-1.381201, 116.474659",116.474659,-1.381201,IDN,Indonesia,Kalimantan Timur,Penajam Paser Utara,1-Fully Verified, 
11456742.9519886,401429.707797977,684,PO1000006199,SERN LEE ENTERPRISE SDN BHD,SRI SENGGORA KILANG KELAPA SAWIT SDN BHD,SRI SENGGORA,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.603726,102.917673,"3.603726, 102.917673",102.917673,3.603726,MYS,Malaysia,Pahang,Pekan,1-Fully Verified, 
-5261206.48679865,-155151.365904619,685,PO1000006200,UNKNOWN,BONITO - PA,MEJER AGROFLORESTAL,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.393611,-47.262222,"-1.393611, -47.262222",-47.262222,-1.393611,BRA,Brazil,Pará,Bonito,1-Fully Verified, 
10934322.8080856,389562.31105802,686,PO1000006202,UNKNOWN,LANGKAT SAWITHIJAU PRATAMA,LANGKAT SAWITHIJAU PRATAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.497324,98.224693,"3.497324, 98.224693",98.224693,3.497324,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified, 
11389510.5436486,386429.44747269,687,PO1000006204,NG CHIN SIU & SONS GROUP,KILANG MINYAK KELAPA SAWIT SEMANTAN SDN BHD,SEMANTAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.469233,102.313714,"3.469233, 102.313714",102.313714,3.469233,MYS,Malaysia,Pahang,Temerloh,1-Fully Verified, 
12948380.1351557,-165222.833822823,688,PO1000006205,UNKNOWN,SAHABAT SAWIT SEJAHTERA,SEKIET KALTIM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.484056,116.3172778,"-1.484056, 116.3172778",116.3172778,-1.484056,IDN,Indonesia,Kalimantan Timur,Paser,2-High Confidence, 
11409120.4738273,383178.911352394,689,PO1000006206,BELL GROUP,KILANG SAWIT C.P. SDN BHD,CHARUK PUTTING,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.440086,102.489873,"3.440086, 102.489873",102.489873,3.440086,MYS,Malaysia,Pahang,Temerloh,1-Fully Verified, 
11360651.8562164,-194001.002741057,690,PO1000006208,HARUM AGRO,CITRA SAWIT HARUM,CITRA SAWIT HARUM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.742472,102.054472,"-1.742472, 102.054472",102.054472,-1.742472,IDN,Indonesia,Jambi,Bungo,2-High Confidence, 
12926518.2339422,-195142.558494184,691,PO1000006210,UNKNOWN,HARAPAN SAWIT SEJAHTERA,HARAPAN SAWIT SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.752722,116.120889,"-1.752722, 116.120889",116.120889,-1.752722,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified, 
11405672.0186415,354373.30730377,692,PO1000006211,TIAN SIANG HOLDINGS SDN BHD,PUJAAN MAKMUR OIL MILL SDN BHD,PUJAAN MAKMUR,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.181753,102.458895,"3.181753, 102.458895",102.458895,3.181753,MYS,Malaysia,Pahang,Bera,1-Fully Verified, 
11513839.8320114,-200971.161930345,693,PO1000006212,UNKNOWN,SURYA UTAMA AGROLESTARI,SURYA UTAMA AGROLESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.805056,103.430583,"-1.805056, 103.430583",103.430583,-1.805056,IDN,Indonesia,Jambi,Muaro Jambi,2-High Confidence, 
11286451.6269892,349652.859827803,694,PO1000006213,SOUTHERN GROUP,SOUTHERN REALTY (MALAYA) SDN BHD,GOLCONDA,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.139413,101.38792,"3.139413, 101.38792",101.38792,3.139413,MYS,Malaysia,Selangor,Klang,1-Fully Verified, 
-5410861.96119233,-221422.417009517,695,PO1000006217,UNKNOWN,MARBORGES AGROINDUSTRIA SA,MARBORGES,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.988672,-48.6066,"-1.988672, -48.6066",-48.6066,-1.988672,BRA,Brazil,Pará,Moju,2-High Confidence, 
-5374341.1532088,-228129.906206921,696,PO1000006218,VALE S.A.,BIOPALMA DA AMAZÔNIA S.A. REFLORESTAMENTO INDÚSTRIA E COMÉRCIO,BIOPALMA DA AMAZÔNIA S/A MILL 02,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.048889,-48.278528,"-2.048889, -48.278528",-48.278528,-2.048889,BRA,Brazil,Pará,Acará,2-High Confidence, 
